668293.067248681, 668293.243136314, 175.88763299863786
668295.067534672, 668295.190726881, 123.19220905192196
668297.067542786, 668297.186980444, 119.4376579951495
668299.067521668, 668299.191546685, 124.02501690667123
668301.067579602, 668301.190602262, 123.02266003098339
668303.067523365, 668303.189517307, 121.99394195340574
668305.067540091, 668305.190043367, 122.50327598303556
668307.067554696, 668307.189703373, 122.14867700822651
668309.067541791, 668309.186348053, 118.80626203492284
668311.067546183, 668311.188983507, 121.43732397817075
668313.067556472, 668313.195893764, 128.33729200065136
668315.067281525, 668315.197069242, 129.78771701455116
668317.06757177, 668317.190064231, 122.49246099963784
668319.067567934, 668319.189359208, 121.79127393756062
668321.067536365, 668321.192412791, 124.87642595078796
668323.067151798, 668323.189311289, 122.15949094388634
668325.067436717, 668325.199044227, 131.6075100330636
668327.067554588, 668327.189705835, 122.15124699287117
668329.067272288, 668329.189105844, 121.83355598244816
668331.067556406, 668331.189308275, 121.7518689809367
668333.067140708, 668333.185729195, 118.58848703559488
668335.067238031, 668335.188496308, 121.2582770967856
668337.067554422, 668337.188819735, 121.26531300600618
668339.067558306, 668339.189134513, 121.576206991449
668341.067064639, 668341.188472918, 121.40827905386686
668343.067082323, 668343.185542273, 118.45994996838272
668345.067161514, 668345.185564302, 118.40278806630522
668347.067195021, 668347.188374559, 121.17953808046877
668349.067144509, 668349.184850913, 117.70640395116061
668351.067524484, 668351.188639255, 121.11477099824697
668353.067527618, 668353.185237696, 117.71007801871747
668355.067565719, 668355.186042528, 118.47680900245905
668357.067524918, 668357.188833213, 121.30829493980855
668359.067559257, 668359.188041962, 120.48270495142788
668361.067543931, 668361.184731547, 117.18761606607586
668363.067238864, 668363.198438358, 131.19949400424957
668365.067148313, 668365.18855755, 121.40923691913486
668367.06753553, 668367.188756251, 121.22072104830295
668369.06756592, 668369.184992192, 117.42627201601863
668371.067138918, 668371.184895587, 117.75666906032711
668373.067199624, 668373.196783922, 129.58429800346494
668375.067567091, 668375.190543206, 122.97611497342587
668377.067146465, 668377.194073877, 126.92741199862212
668379.067547266, 668379.187991763, 120.44449697714299
668381.067269037, 668381.188292013, 121.02297600358725
668383.067151337, 668383.188021117, 120.86977995932102
668385.067522451, 668385.188899883, 121.37743190396577
668387.067539708, 668387.188493677, 120.95396895892918
668389.067527701, 668389.188649528, 121.1218269309029
668391.067482336, 668391.188879879, 121.39754300005734
668393.067181583, 668393.197365028, 130.18344494048506
668395.067518731, 668395.188874685, 121.35595397558063
668397.067144601, 668397.187791928, 120.64732692670077
668399.067227922, 668399.188160236, 120.93231396283954
668401.067184662, 668401.187790668, 120.60600600671023
668403.067535776, 668403.185662464, 118.1266880594194
668405.06713782, 668405.186497187, 119.35936706140637
668407.067226135, 668407.185054389, 117.82825388945639
668409.067546934, 668409.184761869, 117.21493501681834
668411.067534889, 668411.185170381, 117.63549200259149
668413.067153986, 668413.188806454, 121.65246799122542
668415.067145979, 668415.18835158, 121.20560090988874
668417.067526313, 668417.188601283, 121.0749699966982
668419.067536916, 668419.198743145, 131.20622897986323
668421.067547445, 668421.189187379, 121.6399340191856
668423.067569919, 668423.189436752, 121.86683295294642
668425.06750774, 668425.186907556, 119.39981603063643
668427.067162745, 668427.189327929, 122.16518400236964
668429.067526789, 668429.188537258, 121.01046892348677
668431.067541429, 668431.188906328, 121.36489909607917
668433.067544753, 668433.189109632, 121.5648790821433
668435.067306683, 668435.18838543, 121.07874697539955
668437.067228004, 668437.188735921, 121.50791706517339
668439.067617621, 668439.188889314, 121.27169291488826
668441.067603706, 668441.188745181, 121.14147492684424
668443.067530594, 668443.185670668, 118.14007407519966
668445.067607144, 668445.190760406, 123.1532619567588
668447.067529807, 668447.188605376, 121.07556906994432
668449.067518086, 668449.184421756, 116.90366989932954
668451.067550729, 668451.185250184, 117.69945500418544
668453.067548489, 668453.18856276, 121.01427104789764
668455.067535811, 668455.188822366, 121.28655496053398
668457.067529211, 668457.189173682, 121.64447095710784
Sent msgs: 84
Received msgs: 83
Elapsed_time(s): 166.90634155273438
